GeneSymbol	GeneID	MedianTumor	MedianNormal	Log2FoldChange	adjp
RP1-225E12.2	ENSG00000231329.7	6.140	0.040	2.779	1.37e-78
NDUFAF4P4	ENSG00000231378.1	3.700	0.000	2.233	3.92e-66
HLA-DPA1	ENSG00000231389.7	209.861	0.520	7.116	3.80e-76
LINC00689	ENSG00000231419.6	0.020	8.460	-3.213	7.46e-95
FAR2P4	ENSG00000231431.7	0.000	26.805	-4.797	7.00e-309
PRDX3P2	ENSG00000231468.2	2.170	0.075	1.560	5.62e-64
IGHV4-31	ENSG00000231475.3	7.540	0.000	3.094	8.30e-38
RPS18	ENSG00000231500.6	2868.736	7886.939	-1.459	8.08e-63
RP11-452K12.6	ENSG00000231508.1	4.120	0.000	2.356	1.83e-44
RP11-495P10.1	ENSG00000231551.6	3.880	0.070	2.189	4.27e-68
RPL7P21	ENSG00000231579.3	2.080	0.335	1.206	3.54e-32
RP11-575L7.4	ENSG00000231616.8	2.320	0.035	1.682	6.63e-64
RP3-355L5.4	ENSG00000231628.1	3.740	0.720	1.462	3.15e-60
RP5-827C21.4	ENSG00000231663.1	0.800	4.575	-1.631	3.66e-67
LINC01090	ENSG00000231689.2	0.000	5.064	-2.600	1.06e-245
NANOGP5	ENSG00000231697.3	4.380	0.000	2.428	2.82e-85
PABPC1P1	ENSG00000231707.4	5.680	0.070	2.642	1.21e-88
LINC00899	ENSG00000231711.2	5.930	0.040	2.736	1.33e-36
HMGN2P38	ENSG00000231726.2	1.450	0.000	1.293	7.86e-28
PIK3CD-AS2	ENSG00000231789.2	1.970	8.170	-1.626	2.81e-79
RP13-93L13.2	ENSG00000231799.2	5.940	0.055	2.718	1.44e-79
HMGB3P14	ENSG00000231845.3	1.350	0.000	1.233	1.70e-29
UBE2V2P4	ENSG00000231849.1	3.980	0.000	2.316	2.20e-63
RP11-229P13.23	ENSG00000231864.2	0.000	1.360	-1.239	5.38e-30
PRH1	ENSG00000231887.6	4.090	1.500	1.026	6.65e-23
MTND5P15	ENSG00000231888.1	1.170	0.000	1.118	3.67e-28
TRAF3IP2-AS1	ENSG00000231889.7	11.840	4.285	1.281	4.77e-46
SETP10	ENSG00000231905.2	1.700	0.000	1.433	6.15e-57
IDH1-AS1	ENSG00000231908.1	0.460	2.165	-1.116	1.81e-58
TAPBP	ENSG00000231925.11	119.361	39.435	1.574	2.04e-71
EP300-AS1	ENSG00000231993.1	2.850	0.400	1.459	8.14e-53
FLJ27354	ENSG00000231999.6	6.950	1.140	1.893	2.78e-73
RP11-275F13.3	ENSG00000232027.2	8.230	0.170	2.980	6.55e-99
ZBED9	ENSG00000232040.2	0.010	21.565	-4.482	3.39e-231
RP11-173A6.2	ENSG00000232059.3	1.680	0.300	1.044	1.29e-19
RP11-307C12.11	ENSG00000232093.1	0.820	3.225	-1.215	5.86e-57
RFX3-AS1	ENSG00000232104.3	3.020	0.870	1.104	1.23e-19
TMA7	ENSG00000232112.3	143.309	290.218	-1.013	1.06e-49
MCTS1	ENSG00000232119.7	36.269	97.008	-1.395	5.48e-95
RPS15AP12	ENSG00000232134.1	2.750	0.510	1.312	5.83e-49
FERP1	ENSG00000232149.1	4.970	1.875	1.054	6.14e-25
RP11-311P8.2	ENSG00000232186.1	2.410	0.545	1.142	9.93e-64
FTH1P7	ENSG00000232187.1	2.200	6.715	-1.270	2.98e-28
RP1-313L4.3	ENSG00000232194.1	0.000	1.825	-1.498	1.54e-123
IGHV3-43	ENSG00000232216.1	4.570	0.955	1.511	3.26e-15
LINC00202-1	ENSG00000232224.5	1.090	0.040	1.007	1.74e-41
RP11-77O7.1	ENSG00000232228.1	3.400	0.000	2.138	7.77e-48
XXyac-YX155B6.5	ENSG00000232265.7	0.000	3.780	-2.257	1.69e-126
FTH1P1	ENSG00000232273.1	3.750	0.350	1.815	4.28e-71
FAM215B	ENSG00000232300.1	21.470	0.505	3.900	5.99e-120
VIPR1-AS1	ENSG00000232354.7	1.150	0.000	1.104	2.96e-24
MTCYBP3	ENSG00000232373.2	3.660	0.000	2.220	8.35e-60
RP11-641C17.2	ENSG00000232407.3	1.120	0.000	1.084	3.08e-34
RPL18AP7	ENSG00000232439.1	2.030	0.470	1.044	5.41e-28
RP11-132A1.4	ENSG00000232445.1	0.000	5.220	-2.637	3.19e-144
RP11-3J10.7	ENSG00000232454.2	5.050	0.395	2.117	2.29e-54
RP11-337A23.5	ENSG00000232466.1	2.350	0.000	1.744	1.15e-57
RPL12P11	ENSG00000232493.2	1.150	0.000	1.104	5.63e-35
RP11-14N7.2	ENSG00000232527.7	0.960	4.390	-1.459	5.32e-33
KB-318B8.7	ENSG00000232545.1	2.750	0.255	1.579	5.15e-47
RP4-591N18.2	ENSG00000232564.2	2.650	0.020	1.839	1.03e-78
KANTR	ENSG00000232593.6	6.250	0.695	2.097	1.33e-60
PRPS1P2	ENSG00000232630.1	6.790	0.980	1.976	1.32e-73
GOLGA8N	ENSG00000232653.8	80.559	1.380	5.099	1.72e-105
LINC00665	ENSG00000232677.6	13.140	1.160	2.711	2.63e-33
RP11-403I13.5	ENSG00000232721.2	1.180	0.000	1.124	1.70e-37
RP11-177A2.5	ENSG00000232750.2	1.920	0.150	1.344	1.08e-39
RP5-1185I7.1	ENSG00000232756.1	0.070	1.500	-1.224	1.41e-73
RP11-201O14.2	ENSG00000232768.1	6.250	0.000	2.858	5.67e-27
RPL23AP50	ENSG00000232778.1	2.640	0.000	1.864	4.15e-70
FRG2FP	ENSG00000232783.5	0.000	1.355	-1.236	2.98e-119
FTH1P25	ENSG00000232792.2	1.140	0.000	1.098	3.37e-37
TNF	ENSG00000232810.3	2.060	0.490	1.038	3.40e-16
TRBV29-1	ENSG00000232869.2	1.610	0.000	1.384	4.82e-29
HMGN2P35	ENSG00000232875.1	1.770	0.000	1.470	2.21e-28
PHKA1P1	ENSG00000232882.1	3.400	0.760	1.322	7.04e-37
RPS11P5	ENSG00000232888.4	6.850	2.425	1.197	4.23e-28
LINC00342	ENSG00000232931.5	24.261	2.935	2.682	1.86e-76
RP11-324O2.3	ENSG00000232934.7	6.080	0.040	2.767	1.34e-106
RPL23AP87	ENSG00000232938.2	0.140	1.805	-1.299	2.44e-96
SNHG15	ENSG00000232956.8	28.089	60.664	-1.084	4.13e-39
HMGN2P20	ENSG00000232963.1	2.280	0.000	1.714	3.44e-43
POLHP1	ENSG00000232970.1	2.440	0.000	1.782	6.85e-56
RPEP4	ENSG00000233010.1	2.200	0.000	1.678	1.38e-65
FAM157B	ENSG00000233013.8	2.740	10.645	-1.639	5.90e-12
RP11-1212A22.4	ENSG00000233024.7	91.823	32.425	1.474	3.01e-44
PHGR1	ENSG00000233041.8	1.550	0.000	1.350	4.61e-29
ERVH48-1	ENSG00000233056.2	2.210	0.180	1.444	5.72e-49
RPS15AP6	ENSG00000233072.1	4.030	0.000	2.331	4.02e-82
LINC01399	ENSG00000233080.2	0.000	1.655	-1.409	1.68e-77
RP11-259F16.3	ENSG00000233163.1	1.170	0.000	1.118	9.72e-35
RP11-88I18.2	ENSG00000233178.7	3.280	0.620	1.402	2.51e-43
RP11-67L3.4	ENSG00000233203.6	0.000	1.400	-1.263	2.05e-85
HNRNPA1P49	ENSG00000233231.1	5.150	1.740	1.167	1.77e-32
LINC00264	ENSG00000233261.2	1.360	0.070	1.141	3.97e-53
HMGB1P31	ENSG00000233266.1	2.400	0.290	1.398	1.08e-45
RP11-558F24.2	ENSG00000233268.3	4.160	0.000	2.367	8.81e-68
SNRPEP4	ENSG00000233270.1	6.520	71.923	-3.278	5.93e-104
GPX1	ENSG00000233276.3	380.432	0.490	8.000	1.54e-164
TRGV2	ENSG00000233306.2	2.500	0.230	1.509	1.00e-34
USP32P2	ENSG00000233327.10	3.290	0.140	1.912	1.36e-28
TLR8-AS1	ENSG00000233338.1	0.080	5.355	-2.557	1.87e-203
RP11-307L3.4	ENSG00000233367.1	1.360	0.000	1.239	3.05e-56
RP11-296A18.5	ENSG00000233406.5	3.380	0.110	1.980	2.24e-79
HOTAIRM1	ENSG00000233429.9	8.350	0.080	3.114	2.45e-51
RP11-295G20.2	ENSG00000233461.5	4.180	18.460	-1.910	1.59e-40
ST6GALNAC4P1	ENSG00000233469.1	1.720	0.090	1.319	3.96e-45
SRGAP2-AS1	ENSG00000233501.1	1.090	0.025	1.028	1.85e-34
RP11-570P14.1	ENSG00000233514.1	0.300	2.080	-1.244	4.53e-48
PHBP5	ENSG00000233523.1	2.140	0.155	1.443	4.76e-44
RP11-57H14.2	ENSG00000233547.1	1.110	0.000	1.077	1.14e-24
KRT8P39	ENSG00000233560.2	2.560	0.355	1.394	9.72e-67
RP4-665J23.1	ENSG00000233593.6	0.050	10.570	-3.462	2.83e-158
RP11-343B5.1	ENSG00000233597.3	3.610	0.090	2.080	5.08e-66
ERI3-IT1	ENSG00000233602.1	2.360	0.125	1.579	3.19e-50
RP11-523O18.5	ENSG00000233665.8	1.330	0.000	1.220	8.86e-54
RP11-571F15.3	ENSG00000233668.1	5.200	0.065	2.541	5.94e-84
RNASEH2B-AS1	ENSG00000233672.6	1.900	0.130	1.360	1.85e-42
RP11-184I16.3	ENSG00000233674.2	6.680	0.000	2.941	1.20e-76
GAS6-AS1	ENSG00000233695.2	8.820	0.300	2.917	1.89e-42
H2AFZP6	ENSG00000233733.1	1.820	0.000	1.496	2.67e-60
LINC00656	ENSG00000233746.1	0.050	1.450	-1.222	2.24e-127
RPL36AP13	ENSG00000233747.1	1.810	0.000	1.491	3.71e-41
LINC01237	ENSG00000233806.7	5.100	1.450	1.316	4.36e-19
HIST1H2BN	ENSG00000233822.4	3.600	28.231	-2.668	1.95e-87
RP11-255H23.2	ENSG00000233836.7	1.370	7.030	-1.761	8.56e-31
TTTY15	ENSG00000233864.7	1.210	0.000	1.144	4.01e-14
RP11-182I10.2	ENSG00000233877.2	2.570	0.000	1.836	3.84e-49
YEATS2-AS1	ENSG00000233885.7	7.940	0.765	2.341	3.33e-91
RPS28	ENSG00000233927.4	396.176	1220.832	-1.621	3.69e-42
MT1XP1	ENSG00000233929.1	1.660	0.000	1.411	1.52e-5
UQCRHL	ENSG00000233954.6	1.770	27.102	-3.343	2.05e-148
RP11-250B2.3	ENSG00000233967.6	2.230	0.455	1.151	3.43e-28
RP11-354E11.2	ENSG00000233968.6	6.040	1.240	1.652	3.96e-13
RP11-823P9.3	ENSG00000233974.3	4.050	0.160	2.122	3.28e-57
SETP5	ENSG00000233998.1	7.720	0.000	3.124	7.41e-101
RP11-214N15.5	ENSG00000234017.1	2.010	0.000	1.590	1.09e-34
RP11-254B13.4	ENSG00000234040.3	15.460	0.200	3.778	1.15e-87
TAS2R62P	ENSG00000234066.1	1.140	0.000	1.098	5.25e-26
PAGE2	ENSG00000234068.6	0.000	1.355	-1.236	8.84e-107
RPS15AP11	ENSG00000234093.3	1.890	0.440	1.005	2.64e-24
RPL13AP6	ENSG00000234118.1	2.320	0.095	1.600	1.92e-64
TRIM26	ENSG00000234127.8	19.590	1.735	2.912	3.72e-120
RP11-276E17.2	ENSG00000234142.1	0.070	1.555	-1.256	2.64e-109
RP3-460G2.2	ENSG00000234147.1	0.780	10.085	-2.639	2.41e-31
RP11-315I20.1	ENSG00000234222.6	2.170	0.545	1.037	1.01e-42
RP11-353N4.5	ENSG00000234232.6	1.340	0.000	1.227	1.20e-23
RP11-146I2.1	ENSG00000234261.3	0.270	3.700	-1.888	6.09e-42
RP1-138B7.4	ENSG00000234271.1	2.180	0.000	1.669	6.47e-53
RPL30P2	ENSG00000234272.1	1.130	0.000	1.091	2.23e-25
ZNF879	ENSG00000234284.6	2.360	0.235	1.444	1.89e-49
H2BFS	ENSG00000234289.5	1.500	52.214	-4.412	1.16e-136
RP11-767N6.2	ENSG00000234329.1	9.560	0.780	2.569	5.86e-82
RP11-797H7.1	ENSG00000234338.1	2.870	0.500	1.367	2.50e-35
LL0XNC01-116E7.1	ENSG00000234345.2	1.280	0.000	1.189	1.66e-29
RP11-52J3.3	ENSG00000234361.1	1.020	0.000	1.014	1.25e-22
PFN1P3	ENSG00000234367.1	1.030	0.000	1.021	1.77e-21
TATDN1P1	ENSG00000234369.1	3.620	0.410	1.712	8.32e-44
ZNF37BP	ENSG00000234420.7	16.260	3.320	1.998	7.44e-63
RP11-459O1.2	ENSG00000234426.1	0.000	2.430	-1.778	2.32e-117
RP11-666F17.1	ENSG00000234428.2	1.910	0.000	1.541	3.49e-42
RP11-1275H24.1	ENSG00000234432.4	2.090	0.070	1.530	4.30e-48
ZNF736	ENSG00000234444.9	15.660	6.400	1.171	1.73e-29
SP2-AS1	ENSG00000234494.7	4.340	1.100	1.346	7.96e-50
PTGES3P1	ENSG00000234518.2	10.180	29.915	-1.467	2.31e-45
TPMTP2	ENSG00000234562.1	2.950	0.000	1.982	2.01e-61
RP11-5P18.1	ENSG00000234607.2	2.620	0.000	1.856	1.07e-66
RPL7P11	ENSG00000234619.1	3.720	0.000	2.239	1.06e-59
LL22NC03-2H8.4	ENSG00000234630.1	13.210	0.575	3.174	5.76e-57
HMGN2P5	ENSG00000234664.1	107.321	255.875	-1.246	7.74e-38
SDCBP2-AS1	ENSG00000234684.6	12.970	2.115	2.165	9.99e-71
HMGA1P4	ENSG00000234705.1	3.040	0.000	2.014	3.77e-63
UPF3AP3	ENSG00000234709.2	2.650	0.130	1.692	6.01e-83
RP11-166B2.1	ENSG00000234719.8	60.748	2.575	4.110	1.05e-118
LINC01287	ENSG00000234722.3	0.060	129.975	-6.949	0.00e+0
HLA-B	ENSG00000234745.9	1025.206	2.575	8.165	5.30e-165
FOXP4-AS1	ENSG00000234753.5	0.140	6.070	-2.633	5.60e-86
SLC25A25-AS1	ENSG00000234771.3	5.270	1.355	1.413	4.58e-57
PIGFP2	ENSG00000234881.1	1.110	0.000	1.077	7.66e-33
MIR155HG	ENSG00000234883.3	4.530	0.000	2.467	1.02e-49
HMGN1P18	ENSG00000234927.1	0.000	32.514	-5.067	1.35e-190
RP11-101O6.2	ENSG00000234937.1	3.270	0.130	1.918	9.05e-79
GTF3C2-AS1	ENSG00000234945.7	6.290	0.675	2.122	6.60e-101
SDHCP3	ENSG00000234946.1	1.750	0.000	1.459	8.19e-54
LINC01524	ENSG00000234948.1	0.000	1.385	-1.254	2.14e-167
RP11-124N14.3	ENSG00000234961.1	17.060	0.990	3.182	2.18e-57
SEMA3F-AS1	ENSG00000235016.1	9.890	0.690	2.688	1.24e-108
RP11-11M20.2	ENSG00000235018.1	1.350	0.000	1.233	2.13e-41
RP5-1099D15.1	ENSG00000235036.4	4.720	0.335	2.099	8.81e-71
TECRP1	ENSG00000235043.3	12.680	2.080	2.151	2.61e-65
RPL24P2	ENSG00000235065.1	1.170	7.190	-1.916	8.60e-90
SUMO1P3	ENSG00000235082.2	8.000	1.600	1.791	1.65e-43
RP1-29C18.8	ENSG00000235111.1	3.940	0.270	1.960	1.76e-42
HSPE1P27	ENSG00000235112.1	2.150	0.000	1.655	3.44e-52
RP11-374P20.4	ENSG00000235138.1	1.510	0.105	1.184	8.65e-55
RP11-533E19.3	ENSG00000235145.2	1.850	0.060	1.427	5.42e-62
SMIM1	ENSG00000235169.7	1.740	41.505	-3.955	7.98e-78
LINC01366	ENSG00000235172.7	0.260	7.300	-2.720	1.18e-113
RP11-613C6.4	ENSG00000235183.3	2.070	0.000	1.618	1.28e-50
RP11-121A14.2	ENSG00000235204.1	1.300	0.000	1.202	2.93e-24
TSPY26P	ENSG00000235217.6	2.950	0.100	1.844	1.82e-64
RP11-761E20.1	ENSG00000235244.3	1.440	0.000	1.287	1.37e-16
RP11-122K13.12	ENSG00000235245.1	5.970	1.920	1.255	5.49e-27
ITGA9-AS1	ENSG00000235257.8	4.230	1.125	1.299	1.20e-17
RP11-70C1.3	ENSG00000235288.3	0.220	34.015	-4.843	1.63e-103
RP11-575L7.8	ENSG00000235298.1	8.820	0.605	2.613	2.68e-54
MRPL53P1	ENSG00000235299.2	10.060	0.000	3.467	3.33e-102
HM13-IT1	ENSG00000235313.1	4.020	0.230	2.029	1.33e-67
PVRIG2P	ENSG00000235333.3	0.000	1.490	-1.316	2.62e-29
SNRPGP10	ENSG00000235363.1	0.430	130.526	-6.523	8.75e-164
RPL36AP15	ENSG00000235369.1	5.810	0.000	2.768	3.56e-68
GS1-600G8.5	ENSG00000235385.1	0.000	2.615	-1.854	3.75e-219
SNORA71B	ENSG00000235408.5	12.080	4.907	1.147	7.78e-13
RP11-282O18.3	ENSG00000235423.8	3.860	0.710	1.507	6.22e-47
LINC01278	ENSG00000235437.7	19.100	8.015	1.157	4.80e-39
RP11-214J9.1	ENSG00000235440.1	2.910	0.065	1.876	9.25e-67
RP11-480I12.2	ENSG00000235449.2	15.560	1.205	2.909	1.04e-43
JARID2-AS1	ENSG00000235488.1	2.500	0.535	1.189	2.40e-35
RP11-693N9.2	ENSG00000235505.7	1.210	0.000	1.144	3.16e-32
RPS2P7	ENSG00000235508.3	1.060	9.550	-2.357	1.04e-81
RP4-756G23.5	ENSG00000235513.1	1.670	0.280	1.061	4.25e-55
RP11-1198D22.1	ENSG00000235558.3	8.320	0.000	3.220	1.01e-17
NFAM1	ENSG00000235568.6	12.260	0.100	3.592	1.39e-41
GS1-600G8.4	ENSG00000235592.1	0.000	1.485	-1.313	1.87e-131
POU5F1P3	ENSG00000235602.5	1.470	0.170	1.078	7.78e-28
NSRP1P1	ENSG00000235613.2	1.700	0.010	1.419	2.31e-77
RPL36AP33	ENSG00000235619.1	2.340	0.000	1.740	2.75e-34
RP11-545I5.3	ENSG00000235652.7	6.810	1.170	1.848	2.39e-72
RP11-374M1.5	ENSG00000235659.1	0.000	1.010	-1.007	6.82e-31
LDHAP2	ENSG00000235674.2	9.600	0.170	3.179	1.62e-64
NPM1P26	ENSG00000235677.1	3.870	0.375	1.824	2.00e-62
LINC00894	ENSG00000235703.5	10.190	4.545	1.013	6.67e-25
HMGN1P36	ENSG00000235734.4	4.460	0.445	1.918	2.45e-49
RP11-436I24.1	ENSG00000235740.1	2.440	0.000	1.782	3.00e-62
PRELID1P3	ENSG00000235816.3	1.760	0.000	1.465	3.09e-45
OLMALINC	ENSG00000235823.1	1.290	13.750	-2.687	6.62e-99
GSN-AS1	ENSG00000235865.2	1.670	0.045	1.353	9.37e-55
RP1-102G20.4	ENSG00000235869.1	2.460	0.000	1.791	1.90e-58
RP11-59O6.3	ENSG00000235880.1	2.080	0.000	1.623	2.83e-43
TM4SF19-AS1	ENSG00000235897.1	1.400	5.320	-1.397	6.42e-58
RHOA-IT1	ENSG00000235908.1	5.830	0.180	2.533	1.28e-78
RP1-159A19.3	ENSG00000235912.1	0.000	6.389	-2.885	9.79e-65
RP11-39K24.14	ENSG00000235917.1	3.340	0.060	2.034	1.40e-54
ZNF815P	ENSG00000235944.7	4.840	1.515	1.215	1.47e-49
PNMA6A	ENSG00000235961.5	0.380	5.335	-2.199	6.05e-98
MORC2-AS1	ENSG00000235989.3	2.210	0.000	1.683	2.76e-47
RP4-814D15.1	ENSG00000236018.2	3.860	0.220	1.994	1.30e-55
RP11-90O23.1	ENSG00000236035.2	3.900	0.000	2.293	5.10e-65
MYCBP2-AS1	ENSG00000236051.6	5.590	0.085	2.603	3.75e-69
RP11-215A21.2	ENSG00000236058.3	2.200	0.370	1.224	1.02e-43
RP1-117O3.2	ENSG00000236065.2	1.610	0.080	1.273	1.49e-49
HMGN2P28	ENSG00000236086.4	5.330	0.000	2.662	4.53e-55
RP11-49O14.2	ENSG00000236095.1	1.710	0.060	1.354	6.80e-64
PRADC1P1	ENSG00000236165.1	2.310	0.495	1.147	3.19e-39
RP11-264I13.2	ENSG00000236199.1	6.470	0.870	1.998	4.82e-55
MTND4P14	ENSG00000236254.1	4.140	0.040	2.305	2.77e-58
PEBP1P3	ENSG00000236278.2	2.570	0.000	1.836	9.91e-50
GUSBP5	ENSG00000236296.7	1.300	0.000	1.202	2.21e-24
RP11-316M21.7	ENSG00000236308.1	3.390	0.465	1.583	1.43e-60
SLFN14	ENSG00000236320.3	0.600	2.330	-1.057	6.25e-24
RP11-759F5.1	ENSG00000236327.2	7.040	0.000	3.007	1.85e-91
RP11-525G13.2	ENSG00000236364.3	3.970	0.650	1.591	1.82e-48
POU5F1P5	ENSG00000236375.3	2.230	0.050	1.621	1.82e-59
LINC00854	ENSG00000236383.7	50.401	0.190	5.433	3.84e-139
FAM157A	ENSG00000236438.6	0.070	3.140	-1.952	4.65e-85
RP11-537I16.2	ENSG00000236489.1	2.060	0.255	1.286	1.42e-32
KLF2P4	ENSG00000236516.1	0.000	7.020	-3.004	2.11e-259
RP4-742J24.2	ENSG00000236526.1	1.900	0.060	1.452	5.00e-52
RC3H1-IT1	ENSG00000236535.1	1.630	0.000	1.395	6.50e-56
RPL13AP5	ENSG00000236552.2	257.833	97.342	1.396	3.39e-41
TCF3P1	ENSG00000236567.2	1.350	0.090	1.108	1.41e-41
PITPNA-AS1	ENSG00000236618.2	3.110	16.840	-2.118	2.01e-92
RPL23AP24	ENSG00000236679.2	0.250	6.822	-2.646	3.03e-29
MYB-AS1	ENSG00000236703.1	7.730	0.670	2.386	5.76e-52
YRDCP2	ENSG00000236745.2	3.220	0.000	2.077	1.10e-77
MKLN1-AS	ENSG00000236753.5	1.200	6.455	-1.761	1.04e-92
INTS6-AS1	ENSG00000236778.7	6.100	2.300	1.105	1.43e-33
RP11-430C7.2	ENSG00000236779.1	2.080	0.050	1.553	4.49e-62
GAPDHP2	ENSG00000236811.1	1.460	0.040	1.242	1.79e-48
LINC01474	ENSG00000236849.5	0.000	1.105	-1.074	5.65e-54
RPL23AP23	ENSG00000236863.2	3.300	0.000	2.104	5.03e-66
RP3-522J7.5	ENSG00000236867.1	4.060	0.100	2.202	1.66e-69
LINC00106	ENSG00000236871.6	6.150	0.660	2.107	2.85e-55
RP11-291L19.1	ENSG00000236872.1	1.410	0.000	1.269	1.00e-39
RP11-535C21.3	ENSG00000236896.1	1.160	0.000	1.111	1.46e-30
TIMM9P1	ENSG00000236900.1	3.180	0.000	2.064	3.01e-47
RP11-792A8.1	ENSG00000236928.3	1.130	0.000	1.091	2.08e-42
ZDHHC20-IT1	ENSG00000236953.1	1.020	0.000	1.014	2.37e-44
NF1P8	ENSG00000236956.1	0.000	1.825	-1.498	8.07e-182
RP11-544A12.4	ENSG00000236986.6	2.680	0.270	1.535	4.04e-61
RP1-315G1.1	ENSG00000237025.1	1.920	0.145	1.351	1.84e-55
NDUFA6-AS1	ENSG00000237037.9	8.660	1.720	1.828	3.30e-71
RPL34P1	ENSG00000237049.1	0.000	1.205	-1.141	4.71e-71
NANOGP4	ENSG00000237065.2	1.360	0.000	1.239	9.84e-27
HAND2-AS1	ENSG00000237125.8	0.000	1.300	-1.202	1.00e-172
MRPS6P2	ENSG00000237130.1	1.170	0.000	1.118	9.85e-41
RP1-69E11.3	ENSG00000237131.1	0.000	1.680	-1.422	4.44e-62
RP11-32B5.1	ENSG00000237161.4	2.810	0.270	1.585	9.37e-26
RP11-337C18.8	ENSG00000237188.3	4.430	0.355	2.003	7.73e-64
FTH1P11	ENSG00000237264.4	0.420	3.600	-1.696	2.09e-57
RP11-96C23.9	ENSG00000237280.1	2.330	0.000	1.735	2.38e-68
SMG1P1	ENSG00000237296.9	145.895	11.875	3.512	3.37e-82
GS1-124K5.4	ENSG00000237310.1	1.540	8.885	-1.960	1.16e-66
RP6-159A1.3	ENSG00000237311.1	0.390	31.114	-4.530	6.63e-164
RAI1-AS1	ENSG00000237328.1	1.030	0.000	1.021	8.57e-44
RP11-201O14.1	ENSG00000237329.2	11.180	0.000	3.606	8.81e-100
XIAP-AS1	ENSG00000237331.1	1.250	0.000	1.170	7.05e-48
RP11-230L22.4	ENSG00000237336.1	1.710	0.000	1.438	2.07e-49
RP11-763B22.4	ENSG00000237343.1	1.840	0.265	1.167	3.97e-19
TUSC8	ENSG00000237361.2	2.600	0.000	1.848	4.36e-26
PITRM1-AS1	ENSG00000237399.7	1.530	0.220	1.052	1.75e-53
FOXD2-AS1	ENSG00000237424.1	1.650	10.165	-2.075	4.24e-50
RP1-159A19.4	ENSG00000237429.1	0.580	2.480	-1.139	2.93e-23
ZNF737	ENSG00000237440.8	13.520	0.140	3.671	9.09e-65
XXbac-B135H6.15	ENSG00000237476.1	4.520	0.000	2.465	1.45e-45
RP4-803J11.2	ENSG00000237481.1	1.660	0.265	1.072	7.74e-36
RP11-423E7.1	ENSG00000237483.1	3.520	0.000	2.176	5.55e-54
RP11-206L10.9	ENSG00000237491.8	8.510	3.745	1.003	1.79e-24
RP11-603J24.7	ENSG00000237493.3	3.690	1.335	1.006	2.30e-29
RP11-325F22.2	ENSG00000237513.1	12.930	0.095	3.669	1.23e-80
NONOP2	ENSG00000237522.1	8.710	0.845	2.396	1.54e-86
HLA-DQA2	ENSG00000237541.3	1.830	0.000	1.501	1.77e-17
RP11-383J24.2	ENSG00000237586.3	1.280	0.000	1.189	1.26e-29
RP11-462G2.1	ENSG00000237643.1	0.000	263.973	-8.050	0.00e+0
KIFC1	ENSG00000237649.7	15.130	83.270	-2.385	2.53e-64
KRR1P1	ENSG00000237672.1	2.790	0.210	1.647	2.13e-61
VDAC1P11	ENSG00000237679.2	1.690	0.135	1.245	1.55e-57
RP5-1120P11.1	ENSG00000237686.6	0.000	46.615	-5.573	9.29e-287
IRGM	ENSG00000237693.4	3.170	0.070	1.962	7.78e-39
RP11-39K24.13	ENSG00000237711.1	5.560	0.105	2.570	4.91e-68
RP1-179N16.3	ENSG00000237719.1	12.400	0.755	2.933	1.55e-85
UQCRBP1	ENSG00000237748.1	4.240	0.000	2.390	1.74e-53
RP5-1041C10.3	ENSG00000237788.1	1.110	0.040	1.021	2.99e-56
RP11-332O19.2	ENSG00000237827.1	4.360	0.000	2.422	1.61e-76
PHKA2-AS1	ENSG00000237836.5	1.150	0.075	1.000	2.59e-42
LINC00674	ENSG00000237854.3	4.200	0.335	1.962	2.21e-37
RP11-435O5.2	ENSG00000237857.2	0.000	1.375	-1.248	2.54e-172
POU5F1P4	ENSG00000237872.4	5.770	0.045	2.696	1.16e-97
KLF7-IT1	ENSG00000237892.1	1.420	0.110	1.124	8.51e-35
RP3-404F18.5	ENSG00000237903.1	4.150	0.000	2.365	2.14e-79
RP11-288I21.1	ENSG00000237938.5	3.570	0.770	1.368	1.49e-57
LINC00649	ENSG00000237945.7	2.960	12.830	-1.804	1.21e-15
TUBG1P	ENSG00000237972.1	3.000	0.055	1.923	1.58e-59
RP5-857K21.6	ENSG00000237973.1	160.997	27.685	2.498	4.87e-49
KCNMB2-AS1	ENSG00000237978.5	0.000	4.270	-2.398	1.10e-147
PTENP1	ENSG00000237984.3	4.160	1.275	1.181	7.41e-40
RP11-443B7.1	ENSG00000238005.2	3.920	0.110	2.148	1.05e-37
RP11-34P13.7	ENSG00000238009.6	1.420	5.925	-1.517	1.72e-69
ZEB2-AS1	ENSG00000238057.8	6.670	0.870	2.036	1.81e-39
RP11-305M3.2	ENSG00000238072.1	7.200	19.784	-1.342	5.12e-12
LRRC37A2	ENSG00000238083.7	43.730	9.495	2.092	5.50e-65
PPP1R26P1	ENSG00000238086.5	1.210	0.010	1.130	3.90e-50
LINC01410	ENSG00000238113.6	22.520	0.495	3.976	7.10e-77
LINC00426	ENSG00000238121.5	7.490	0.050	3.015	9.42e-53
RP11-483I13.2	ENSG00000238122.1	0.000	10.620	-3.539	9.64e-118
RP11-253A20.1	ENSG00000238140.1	1.890	0.105	1.387	1.56e-56
RP11-108M9.4	ENSG00000238142.1	5.870	0.000	2.780	1.88e-57
RP11-686G8.1	ENSG00000238168.5	3.270	0.130	1.918	3.64e-65
RP11-431J24.2	ENSG00000238178.6	0.000	13.510	-3.859	3.98e-234
